"source_exposure_date","mean_rt","ci_lower","ci_upper","n"
141,0.0555555555555556,0,0.949999999999999,45
142,0,0,0,30
143,0.0675675675675676,0,1,37
144,0.102941176470588,0,1,34
145,0,0,0,33
146,0.0571428571428571,0,1,35
147,0,0,0,18
148,0,0,0,28
149,0,0,0,11
150,0,0,0,23
