"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_recovered","recovered_to_recovered"
22,3,99856,26,63,15,32,5,3
22,4,99816,40,63,26,40,7,8
22,5,99773,43,78,25,58,8,15
22,6,99714,59,85,36,72,11,23
22,7,99651,63,104,40,89,19,34
22,8,99555,96,133,34,111,18,53
22,9,99448,107,175,54,118,27,71
22,10,99306,142,205,77,147,25,98
22,11,99139,167,254,93,191,33,123
22,12,98934,205,312,109,240,44,156
22,13,98685,249,379,138,302,47,200
22,14,98375,310,471,157,371,69,247
22,15,97992,383,606,175,463,65,316
22,16,97546,446,729,260,546,92,381
22,17,96996,550,900,275,705,101,473
22,18,96334,662,1057,393,839,141,574
22,19,95504,830,1260,459,1056,176,715
22,20,94528,976,1579,511,1309,206,891
22,21,93301,1227,1952,603,1553,267,1097
22,22,91950,1351,2377,802,1843,313,1364
22,23,90241,1709,2792,936,2292,353,1677
22,24,88220,2021,3364,1137,2769,459,2030
22,25,85762,2458,4037,1348,3324,582,2489
22,26,82964,2798,4816,1679,3991,681,3071
22,27,79680,3284,5726,1888,4858,812,3752
22,28,76013,3667,6779,2231,5706,1040,4564
22,29,71785,4228,7797,2649,6813,1124,5604
22,30,67249,4536,9027,2998,8142,1320,6728
22,31,62223,5026,10194,3369,9520,1620,8048
22,32,56959,5264,11364,3856,11038,1851,9668
22,33,51488,5471,12444,4184,12851,2043,11519
22,34,45847,5641,13400,4515,14629,2406,13562
22,35,40371,5476,14231,4810,16377,2767,15968
22,36,34975,5396,14791,4916,18164,3023,18735
22,37,29997,4978,15016,5171,19726,3354,21758
22,38,25619,4378,15034,4960,21327,3570,25112
22,39,21538,4081,14565,4847,22547,3740,28682
22,40,17940,3598,14101,4545,23473,3921,32422
22,41,14981,2959,13288,4411,23951,4067,36343
22,42,12468,2513,12085,4162,24364,3998,40410
22,43,10321,2147,10964,3634,24429,4097,44408
22,44,8576,1745,9807,3304,24136,3927,48505
22,45,7168,1408,8698,2854,23499,3941,52432
22,46,6070,1098,7580,2526,22636,3717,56373
22,47,5128,942,6493,2185,21617,3545,60090
22,48,4384,744,5617,1818,20314,3488,63635
22,49,3775,609,4727,1634,18942,3190,67123
22,50,3268,507,3995,1341,17625,2951,70313
22,51,2869,399,3350,1152,16216,2750,73264
22,52,2556,313,2819,930,14884,2484,76014
22,53,2318,238,2327,805,13467,2347,78498
22,54,2117,201,1899,666,12211,2061,80845
22,55,1964,153,1611,489,11109,1768,82906
22,56,1796,168,1329,435,9928,1670,84674
22,57,1681,115,1127,370,8795,1568,86344
22,58,1578,103,942,300,7794,1371,87912
22,59,1497,81,777,268,6898,1196,89283
22,60,1426,71,644,214,6193,973,90479
22,61,1361,65,532,183,5501,906,91452
22,62,1308,53,432,165,4879,805,92358
22,63,1265,43,345,140,4321,723,93163
22,64,1221,44,290,98,3827,634,93886
22,65,1190,31,248,86,3362,563,94520
22,66,1163,27,221,58,2976,472,95083
22,67,1129,34,185,63,2579,455,95555
22,68,1108,21,152,67,2279,363,96010
22,69,1082,26,132,41,2002,344,96373
22,70,1066,16,124,34,1750,293,96717
22,71,1050,16,107,33,1519,265,97010
22,72,1041,9,95,28,1319,233,97275
22,73,1034,7,75,29,1165,182,97508
22,74,1025,9,61,21,1007,187,97690
22,75,1013,12,55,15,893,135,97877
22,76,1004,9,53,14,771,137,98012
22,77,995,9,48,14,677,108,98149
22,78,992,3,40,17,594,97,98257
22,79,990,2,33,10,521,90,98354
22,80,989,1,24,11,465,66,98444
22,81,987,2,18,7,401,75,98510
22,82,985,2,16,4,352,56,98585
22,83,982,3,13,5,311,45,98641
22,84,978,4,14,2,271,45,98686
22,85,977,1,14,4,230,43,98731
22,86,976,1,9,6,204,30,98774
22,87,972,4,7,3,188,22,98804
22,88,972,0,7,4,165,26,98826
22,89,970,2,6,1,150,19,98852
22,90,967,3,6,2,128,23,98871
22,91,966,1,6,3,114,16,98894
22,92,965,1,6,1,95,22,98910
22,93,964,1,6,1,82,14,98932
22,94,964,0,7,0,64,19,98946
22,95,963,1,7,0,54,10,98965
22,96,962,1,6,2,44,10,98975
22,97,962,0,7,0,37,9,98985
22,98,962,0,5,2,30,7,98994
22,99,962,0,2,3,27,5,99001
22,100,962,0,1,1,26,4,99006
22,101,962,0,1,0,25,2,99010
22,102,962,0,0,1,22,3,99012
22,103,962,0,0,0,19,4,99015
22,104,961,1,0,0,18,1,99019
22,105,961,0,1,0,16,2,99020
22,106,960,1,1,0,14,2,99022
22,107,960,0,1,1,12,2,99024
22,108,960,0,0,1,12,1,99026
22,109,960,0,0,0,13,0,99027
22,110,960,0,0,0,11,2,99027
22,111,960,0,0,0,10,1,99029
22,112,960,0,0,0,9,1,99030
22,113,960,0,0,0,8,1,99031
22,114,959,1,0,0,6,2,99032
22,115,959,0,1,0,4,2,99034
22,116,959,0,1,0,4,0,99036
22,117,959,0,0,1,4,0,99036
22,118,959,0,0,0,4,1,99036
22,119,959,0,0,0,2,2,99037
22,120,959,0,0,0,1,1,99039
22,121,959,0,0,0,1,0,99040
22,122,959,0,0,0,1,0,99040
22,123,959,0,0,0,1,0,99040
22,124,959,0,0,0,1,0,99040
22,125,959,0,0,0,1,0,99040
22,126,959,0,0,0,1,0,99040
22,127,959,0,0,0,1,0,99040
22,128,959,0,0,0,1,0,99040
22,129,959,0,0,0,0,1,99040
22,130,959,0,0,0,0,0,99041
22,131,959,0,0,0,0,0,99041
22,132,959,0,0,0,0,0,99041
22,133,959,0,0,0,0,0,99041
22,134,959,0,0,0,0,0,99041
22,135,959,0,0,0,0,0,99041
22,136,959,0,0,0,0,0,99041
22,137,959,0,0,0,0,0,99041
22,138,959,0,0,0,0,0,99041
22,139,959,0,0,0,0,0,99041
22,140,959,0,0,0,0,0,99041
22,141,959,0,0,0,0,0,99041
22,142,959,0,0,0,0,0,99041
22,143,959,0,0,0,0,0,99041
22,144,959,0,0,0,0,0,99041
22,145,959,0,0,0,0,0,99041
22,146,959,0,0,0,0,0,99041
22,147,959,0,0,0,0,0,99041
22,148,959,0,0,0,0,0,99041
22,149,959,0,0,0,0,0,99041
22,150,959,0,0,0,0,0,99041
23,0,99900,100,0,0,0,0,0
23,1,99900,0,68,32,0,0,0
23,2,99871,29,50,18,27,5,0
23,3,99829,42,56,23,42,3,5
23,4,99793,36,72,26,59,6,8
23,5,99738,55,77,31,71,14,14
23,6,99654,84,105,27,83,19,28
23,7,99562,92,142,47,100,10,47
23,8,99438,124,175,59,126,21,57
23,9,99284,154,232,67,150,35,78
23,10,99123,161,289,97,183,34,113
23,11,98907,216,344,106,246,34,147
23,12,98635,272,444,116,312,40,181
23,13,98326,309,528,188,369,59,221
23,14,97947,379,625,212,482,75,280
23,15,97449,498,763,241,604,90,355
23,16,96881,568,936,325,741,104,445
23,17,96146,735,1132,372,908,158,549
23,18,95266,880,1402,465,1105,175,707
23,19,94228,1038,1703,579,1339,231,882
23,20,92962,1266,2039,702,1674,244,1113
23,21,91417,1545,2491,814,2018,358,1357
23,22,89596,1821,3063,973,2423,409,1715
23,23,87455,2141,3671,1213,2909,487,2124
23,24,84909,2546,4364,1448,3519,603,2611
23,25,82029,2880,5252,1658,4207,760,3214
23,26,78707,3322,6148,1984,5027,838,3974
23,27,74899,3808,7175,2295,5996,1015,4812
23,28,70754,4145,8325,2658,7085,1206,5827
23,29,66085,4669,9346,3124,8325,1418,7033
23,30,61026,5059,10552,3463,9767,1682,8451
23,31,55861,5165,11725,3886,11300,1930,10133
23,32,50300,5561,12787,4103,13021,2165,12063
23,33,44872,5428,13763,4585,14713,2411,14228
23,34,39446,5426,14471,4720,16471,2827,16639
23,35,34153,5293,14937,4960,18094,3097,19466
23,36,29385,4768,15097,5133,19831,3223,22563
23,37,25015,4370,14883,4982,21399,3565,25786
23,38,21240,3775,14359,4894,22598,3783,29351
23,39,17776,3464,13521,4613,23570,3922,33134
23,40,14714,3062,12711,4274,24216,3967,37056
23,41,12289,2425,11727,4046,24479,4011,41023
23,42,10192,2097,10640,3512,24377,4148,45034
23,43,8528,1664,9546,3191,23850,4039,49182
23,44,7151,1377,8452,2758,23166,3875,53221
23,45,5998,1153,7300,2529,22289,3635,57096
23,46,5108,890,6302,2151,21220,3598,60731
23,47,4328,780,5337,1855,20119,3252,64329
23,48,3761,567,4513,1604,18785,3189,67581
23,49,3283,478,3810,1270,17470,2919,70770
23,50,2868,415,3201,1087,16113,2627,73689
23,51,2530,338,2703,913,14756,2444,76316
23,52,2274,256,2262,779,13439,2230,78760
23,53,2057,217,1883,635,12129,2089,80990
23,54,1887,170,1560,540,10949,1815,83079
23,55,1730,157,1324,406,9850,1639,84894
23,56,1600,130,1111,370,8826,1430,86533
23,57,1504,96,923,318,7913,1283,87963
23,58,1429,75,801,218,7041,1190,89246
23,59,1353,76,651,225,6246,1013,90436
23,60,1290,63,548,179,5566,905,91449
23,61,1235,55,461,150,4922,823,92354
23,62,1191,44,378,138,4275,797,93177
23,63,1148,43,318,104,3774,639,93974
23,64,1116,32,268,93,3307,571,94613
23,65,1093,23,229,71,2902,498,95184
23,66,1069,24,175,77,2534,439,95682
23,67,1042,27,150,49,2230,381,96121
23,68,1020,22,120,57,1951,328,96502
23,69,1010,10,108,34,1720,288,96830
23,70,994,16,85,33,1501,253,97118
23,71,986,8,73,28,1322,212,97371
23,72,974,12,60,21,1148,202,97583
23,73,968,6,50,22,1005,164,97785
23,74,960,8,38,18,893,134,97949
23,75,955,5,36,10,795,116,98083
23,76,952,3,30,11,691,114,98199
23,77,951,1,25,8,593,109,98313
23,78,944,7,16,10,516,85,98422
23,79,940,4,18,5,461,65,98507
23,80,937,3,15,7,394,72,98572
23,81,936,1,11,7,334,67,98644
23,82,929,7,9,3,301,40,98711
23,83,927,2,12,4,254,50,98751
23,84,925,2,10,4,213,45,98801
23,85,924,1,7,5,192,25,98846
23,86,921,3,7,1,167,30,98871
23,87,919,2,7,3,140,28,98901
23,88,919,0,9,0,118,25,98929
23,89,919,0,7,2,98,20,98954
23,90,917,2,4,3,90,10,98974
23,91,917,0,4,2,80,13,98984
23,92,915,2,4,0,72,10,98997
23,93,914,1,5,1,63,9,99007
23,94,913,1,4,2,54,10,99016
23,95,913,0,1,4,46,10,99026
23,96,912,1,1,0,43,7,99036
23,97,912,0,2,0,36,7,99043
23,98,912,0,2,0,34,2,99050
23,99,912,0,2,0,31,3,99052
23,100,912,0,1,1,26,5,99055
23,101,912,0,1,0,26,1,99060
23,102,912,0,1,0,23,3,99061
23,103,912,0,1,0,19,4,99064
23,104,912,0,1,0,13,6,99068
23,105,912,0,1,0,11,2,99074
23,106,912,0,1,0,9,2,99076
23,107,912,0,1,0,6,3,99078
23,108,912,0,1,0,4,2,99081
23,109,912,0,1,0,3,1,99083
23,110,912,0,1,0,3,0,99084
23,111,912,0,1,0,3,0,99084
23,112,912,0,0,1,2,1,99084
23,113,912,0,0,0,2,1,99085
23,114,912,0,0,0,1,1,99086
23,115,912,0,0,0,1,0,99087
23,116,912,0,0,0,1,0,99087
23,117,912,0,0,0,1,0,99087
23,118,912,0,0,0,1,0,99087
23,119,912,0,0,0,1,0,99087
23,120,912,0,0,0,1,0,99087
23,121,912,0,0,0,1,0,99087
23,122,912,0,0,0,1,0,99087
23,123,912,0,0,0,1,0,99087
23,124,912,0,0,0,1,0,99087
23,125,912,0,0,0,0,1,99087
23,126,912,0,0,0,0,0,99088
23,127,912,0,0,0,0,0,99088
23,128,912,0,0,0,0,0,99088
23,129,912,0,0,0,0,0,99088
23,130,912,0,0,0,0,0,99088
23,131,912,0,0,0,0,0,99088
23,132,912,0,0,0,0,0,99088
23,133,912,0,0,0,0,0,99088
23,134,912,0,0,0,0,0,99088
23,135,912,0,0,0,0,0,99088
23,136,912,0,0,0,0,0,99088
23,137,912,0,0,0,0,0,99088
23,138,912,0,0,0,0,0,99088
23,139,912,0,0,0,0,0,99088
23,140,912,0,0,0,0,0,99088
23,141,912,0,0,0,0,0,99088
23,142,912,0,0,0,0,0,99088
23,143,912,0,0,0,0,0,99088
23,144,912,0,0,0,0,0,99088
23,145,912,0,0,0,0,0,99088
23,146,912,0,0,0,0,0,99088
23,147,912,0,0,0,0,0,99088
23,148,912,0,0,0,0,0,99088
23,149,912,0,0,0,0,0,99088
23,150,912,0,0,0,0,0,99088
24,0,99900,100,0,0,0,0,0
24,1,99900,0,70,30,0,0,0
24,2,99878,22,55,15,25,5,0
24,3,99843,35,58,19,37,3,5
24,4,99813,30,74,19,50,6,8
24,5,99762,51,87,17,60,9,14
24,6,99687,75,112,26,69,8,23
24,7,99614,73,144,43,81,14,31
24,8,99523,91,157,60,107,17,45
24,9,99393,130,185,63,140,27,62
24,10,99252,141,239,76,170,33,89
24,11,99093,159,289,91,202,44,122
24,12,98894,199,336,112,257,36,166
24,13,98638,256,400,135,314,55,202
24,14,98348,290,497,159,383,66,257
24,15,97952,396,583,204,457,85,323
24,16,97503,449,721,258,562,99,408
24,17,96922,581,858,312,711,109,507
24,18,96218,704,1100,339,902,121,616
24,19,95332,886,1342,462,1075,166,737
24,20,94306,1026,1684,544,1304,233,903
24,21,92982,1324,2047,663,1539,309,1136
24,22,91483,1499,2526,845,1912,290,1445
24,23,89713,1770,3014,1011,2383,374,1735
24,24,87630,2083,3551,1233,2914,480,2109
24,25,85095,2535,4270,1364,3574,573,2589
24,26,82246,2849,5079,1726,4238,700,3162
24,27,78950,3296,5994,1934,5098,866,3862
24,28,75304,3646,6946,2344,6048,984,4728
24,29,71055,4249,7909,2683,7178,1214,5712
24,30,66376,4679,9133,3025,8400,1461,6926
24,31,61390,4986,10418,3394,9842,1583,8387
24,32,56005,5385,11525,3879,11362,1874,9970
24,33,50506,5499,12649,4261,13030,2211,11844
24,34,44955,5551,13527,4621,14889,2402,14055
24,35,39405,5550,14302,4776,16727,2783,16457
24,36,34225,5180,14872,4980,18545,2958,19240
24,37,29261,4964,15067,4985,20158,3367,22198
24,38,24817,4444,15123,4908,21514,3629,25565
24,39,20860,3957,14625,4942,22684,3738,29194
24,40,17424,3436,13950,4632,23636,3990,32932
24,41,14458,2966,13018,4368,24271,3997,36922
24,42,11924,2534,12009,3975,24536,4103,40919
24,43,9952,1972,10925,3618,24320,4191,45022
24,44,8255,1697,9543,3354,23838,4100,49213
24,45,6972,1283,8376,2864,23263,3929,53313
24,46,5830,1142,7195,2464,22401,3726,57242
24,47,4914,916,6284,2053,21321,3544,60968
24,48,4207,707,5430,1770,20017,3357,64512
24,49,3630,577,4610,1527,18672,3115,67869
24,50,3147,483,3924,1263,17254,2945,70984
24,51,2778,369,3305,1102,15885,2632,73929
24,52,2471,307,2727,947,14601,2386,76561
24,53,2215,256,2271,763,13280,2268,78947
24,54,2000,215,1894,633,12006,2037,81215
24,55,1859,141,1592,517,10843,1796,83252
24,56,1703,156,1285,448,9647,1713,85048
24,57,1588,115,1063,378,8681,1414,86761
24,58,1483,105,882,296,7759,1300,88175
24,59,1406,77,730,257,6843,1212,89475
24,60,1332,74,607,200,6005,1095,90687
24,61,1276,56,492,189,5298,907,91782
24,62,1222,54,434,114,4689,798,92689
24,63,1186,36,365,123,4138,665,93487
24,64,1158,28,314,87,3672,589,94152
24,65,1123,35,269,73,3205,554,94741
24,66,1092,31,243,61,2781,497,95295
24,67,1076,16,207,67,2463,379,95792
24,68,1051,25,170,53,2201,329,96171
24,69,1039,12,151,44,1925,329,96500
24,70,1024,15,113,50,1671,298,96829
24,71,1013,11,85,43,1461,260,97127
24,72,1005,8,71,25,1288,216,97387
24,73,992,13,58,21,1147,166,97603
24,74,980,12,52,19,993,175,97769
24,75,974,6,54,10,855,157,97944
24,76,970,4,43,17,731,134,98101
24,77,964,6,36,11,635,113,98235
24,78,961,3,33,9,539,107,98348
24,79,958,3,28,8,457,91,98455
24,80,955,3,22,9,407,58,98546
24,81,949,6,23,2,352,64,98604
24,82,947,2,20,9,299,55,98668
24,83,945,2,14,8,272,36,98723
24,84,943,2,14,2,239,41,98759
24,85,939,4,12,4,208,33,98800
24,86,934,5,12,4,183,29,98833
24,87,934,0,10,7,158,29,98862
24,88,930,4,7,3,134,31,98891
24,89,930,0,6,5,119,18,98922
24,90,930,0,6,0,103,21,98940
24,91,929,1,4,2,86,17,98961
24,92,929,0,4,1,75,13,98978
24,93,929,0,4,0,64,12,98991
24,94,929,0,4,0,51,13,99003
24,95,929,0,3,1,44,7,99016
24,96,929,0,2,1,39,6,99023
24,97,929,0,1,1,35,5,99029
24,98,928,1,0,1,31,5,99034
24,99,927,1,0,1,28,4,99039
24,100,927,0,1,0,23,6,99043
24,101,927,0,1,0,19,4,99049
24,102,927,0,1,0,16,3,99053
24,103,927,0,1,0,15,1,99056
24,104,927,0,0,1,14,1,99057
24,105,927,0,0,0,12,3,99058
24,106,927,0,0,0,10,2,99061
24,107,927,0,0,0,6,4,99063
24,108,927,0,0,0,5,1,99067
24,109,927,0,0,0,5,0,99068
24,110,927,0,0,0,5,0,99068
24,111,927,0,0,0,3,2,99068
24,112,927,0,0,0,2,1,99070
24,113,927,0,0,0,2,0,99071
24,114,927,0,0,0,2,0,99071
24,115,927,0,0,0,2,0,99071
24,116,927,0,0,0,2,0,99071
24,117,927,0,0,0,2,0,99071
24,118,927,0,0,0,1,1,99071
24,119,927,0,0,0,1,0,99072
24,120,927,0,0,0,1,0,99072
24,121,927,0,0,0,1,0,99072
24,122,927,0,0,0,1,0,99072
24,123,927,0,0,0,1,0,99072
24,124,927,0,0,0,1,0,99072
24,125,927,0,0,0,1,0,99072
24,126,927,0,0,0,1,0,99072
24,127,927,0,0,0,1,0,99072
24,128,927,0,0,0,1,0,99072
24,129,927,0,0,0,1,0,99072
24,130,927,0,0,0,1,0,99072
24,131,927,0,0,0,1,0,99072
24,132,927,0,0,0,1,0,99072
24,133,927,0,0,0,1,0,99072
24,134,927,0,0,0,0,1,99072
24,135,927,0,0,0,0,0,99073
24,136,927,0,0,0,0,0,99073
24,137,927,0,0,0,0,0,99073
24,138,927,0,0,0,0,0,99073
24,139,927,0,0,0,0,0,99073
24,140,927,0,0,0,0,0,99073
24,141,927,0,0,0,0,0,99073
24,142,927,0,0,0,0,0,99073
24,143,927,0,0,0,0,0,99073
24,144,927,0,0,0,0,0,99073
24,145,927,0,0,0,0,0,99073
24,146,927,0,0,0,0,0,99073
24,147,927,0,0,0,0,0,99073
24,148,927,0,0,0,0,0,99073
24,149,927,0,0,0,0,0,99073
24,150,927,0,0,0,0,0,99073
25,0,99900,100,0,0,0,0,0
25,1,99900,0,72,28,0,0,0
25,2,99877,23,55,17,22,6,0
25,3,99852,25,50,28,32,7,6
25,4,99799,53,58,17,51,9,13
25,5,99750,49,84,27,59,9,22
25,6,99693,57,91,42,70,16,31
25,7,99615,78,111,37,92,20,47
25,8,99531,84,141,48,104,25,67
25,9,99408,123,177,48,127,25,92
25,10,99276,132,233,67,157,18,117
25,11,99114,162,266,99,198,26,135
25,12,98909,205,314,114,265,32,161
25,13,98642,267,381,138,334,45,193
25,14,98325,317,475,173,411,61,238
25,15,97923,402,593,199,514,70,299
25,16,97409,514,749,246,621,92,369
25,17,96841,568,943,320,739,128,461
25,18,96107,734,1139,372,911,148,589
25,19,95162,945,1413,460,1141,142,737
25,20,94033,1129,1762,596,1395,206,879
25,21,92729,1304,2186,705,1723,268,1085
25,22,91103,1626,2686,804,2075,353,1353
25,23,89286,1817,3246,1066,2459,420,1706
25,24,87075,2211,3808,1255,3022,503,2126
25,25,84558,2517,4486,1533,3659,618,2629
25,26,81543,3015,5249,1754,4399,793,3247
25,27,78074,3469,6141,2123,5293,860,4040
25,28,74010,4064,7140,2470,6378,1038,4900
25,29,69775,4235,8395,2809,7537,1311,5938
25,30,64973,4802,9511,3119,8932,1414,7249
25,31,59648,5325,10689,3624,10293,1758,8663
25,32,54114,5534,12085,3929,11821,2096,10421
25,33,48537,5577,13172,4447,13517,2233,12517
25,34,43000,5537,14003,4746,15382,2582,14750
25,35,37567,5433,14664,4876,17267,2861,17332
25,36,32421,5146,15094,5003,19001,3142,20193
25,37,27633,4788,15153,5087,20615,3389,23335
25,38,23377,4256,14977,4964,22053,3649,26724
25,39,19569,3808,14389,4844,23182,3835,30373
25,40,16240,3329,13628,4569,24062,3964,34208
25,41,13487,2753,12704,4253,24633,3998,38172
25,42,11149,2338,11513,3944,24718,4168,42170
25,43,9275,1874,10407,3444,24552,4110,46338
25,44,7737,1538,9284,2997,23984,4012,50448
25,45,6453,1284,8100,2722,23176,3805,54460
25,46,5486,967,7106,2278,22195,3703,58265
25,47,4639,847,6011,2062,20777,3696,61968
25,48,3967,672,5177,1681,19502,3337,65664
25,49,3408,559,4386,1463,18320,2863,69001
25,50,2994,414,3761,1184,16943,2840,71864
25,51,2676,318,3183,992,15524,2603,74704
25,52,2399,277,2581,920,14147,2369,77307
25,53,2167,232,2128,730,12942,2125,79676
25,54,1986,181,1774,586,11762,1910,81801
25,55,1824,162,1468,487,10594,1754,83711
25,56,1706,118,1234,396,9529,1552,85465
25,57,1581,125,1023,329,8520,1405,87017
25,58,1498,83,871,277,7580,1269,88422
25,59,1432,66,731,223,6736,1121,89691
25,60,1371,61,611,186,5989,970,90812
25,61,1315,56,499,173,5334,841,91782
25,62,1248,67,423,132,4745,762,92623
25,63,1197,51,381,109,4172,705,93385
25,64,1164,33,322,110,3717,564,94090
25,65,1138,26,270,85,3287,540,94654
25,66,1101,37,212,84,2875,497,95194
25,67,1076,25,181,68,2523,436,95691
25,68,1052,24,153,53,2201,390,96127
25,69,1040,12,128,49,1928,326,96517
25,70,1024,16,107,33,1676,301,96843
25,71,1015,9,93,30,1447,262,97144
25,72,1004,11,81,21,1275,202,97406
25,73,991,13,63,29,1097,199,97608
25,74,983,8,60,16,957,169,97807
25,75,977,6,52,16,833,140,97976
25,76,971,6,42,16,730,119,98116
25,77,968,3,35,13,647,99,98235
25,78,966,2,29,9,554,106,98334
25,79,961,5,20,11,493,70,98440
25,80,959,2,15,10,427,77,98510
25,81,958,1,11,6,369,68,98587
25,82,956,2,8,4,329,46,98655
25,83,953,3,8,2,292,41,98701
25,84,952,1,11,0,247,47,98742
25,85,949,3,8,4,208,39,98789
25,86,947,2,11,0,183,29,98828
25,87,947,0,10,3,160,23,98857
25,88,946,1,5,5,140,23,98880
25,89,945,1,5,1,133,12,98903
25,90,944,1,5,1,115,19,98915
25,91,943,1,4,2,102,14,98934
25,92,943,0,3,2,88,16,98948
25,93,942,1,2,1,82,8,98964
25,94,942,0,2,1,73,10,98972
25,95,942,0,2,0,61,13,98982
25,96,940,2,2,0,53,8,98995
25,97,939,1,4,0,47,6,99003
25,98,939,0,4,1,37,10,99009
25,99,939,0,2,2,36,2,99019
25,100,939,0,2,0,35,3,99021
25,101,939,0,1,1,34,1,99024
25,102,938,1,1,0,30,5,99025
25,103,938,0,1,1,25,5,99030
25,104,938,0,1,0,24,2,99035
25,105,938,0,1,0,20,4,99037
25,106,938,0,1,0,18,2,99041
25,107,938,0,1,0,14,4,99043
25,108,938,0,1,0,13,1,99047
25,109,938,0,1,0,9,4,99048
25,110,938,0,0,1,8,1,99052
25,111,938,0,0,0,8,1,99053
25,112,938,0,0,0,4,4,99054
25,113,938,0,0,0,3,1,99058
25,114,938,0,0,0,3,0,99059
25,115,938,0,0,0,3,0,99059
25,116,938,0,0,0,3,0,99059
25,117,938,0,0,0,3,0,99059
25,118,938,0,0,0,3,0,99059
25,119,938,0,0,0,2,1,99059
25,120,938,0,0,0,2,0,99060
25,121,938,0,0,0,1,1,99060
25,122,938,0,0,0,1,0,99061
25,123,938,0,0,0,1,0,99061
25,124,938,0,0,0,0,1,99061
25,125,938,0,0,0,0,0,99062
25,126,938,0,0,0,0,0,99062
25,127,938,0,0,0,0,0,99062
25,128,938,0,0,0,0,0,99062
25,129,938,0,0,0,0,0,99062
25,130,938,0,0,0,0,0,99062
25,131,938,0,0,0,0,0,99062
25,132,938,0,0,0,0,0,99062
25,133,938,0,0,0,0,0,99062
25,134,938,0,0,0,0,0,99062
25,135,938,0,0,0,0,0,99062
25,136,938,0,0,0,0,0,99062
25,137,938,0,0,0,0,0,99062
25,138,938,0,0,0,0,0,99062
25,139,938,0,0,0,0,0,99062
25,140,938,0,0,0,0,0,99062
25,141,938,0,0,0,0,0,99062
25,142,938,0,0,0,0,0,99062
25,143,938,0,0,0,0,0,99062
25,144,938,0,0,0,0,0,99062
25,145,938,0,0,0,0,0,99062
25,146,938,0,0,0,0,0,99062
25,147,938,0,0,0,0,0,99062
25,148,938,0,0,0,0,0,99062
25,149,938,0,0,0,0,0,99062
25,150,938,0,0,0,0,0,99062
26,0,99900,100,0,0,0,0,0
26,1,99900,0,81,19,0,0,0
26,2,99886,14,60,21,16,3,0
26,3,99863,23,54,20,31,6,3
26,4,99822,41,56,21,45,6,9
26,5,99766,56,72,25,51,15,15
26,6,99718,48,86,42,66,10,30
26,7,99640,78,99,35,95,13,40
26,8,99524,116,130,47,108,22,53
26,9,99417,107,178,68,129,26,75
26,10,99268,149,218,67,175,22,101
26,11,99081,187,280,87,207,35,123
26,12,98879,202,345,122,256,38,158
26,13,98618,261,419,128,321,57,196
26,14,98310,308,501,179,368,81,253
26,15,97912,398,600,209,468,79,334
26,16,97432,480,734,264,576,101,413
26,17,96869,563,923,291,730,110,514
26,18,96139,730,1083,403,861,160,624
26,19,95276,863,1381,432,1076,188,784
26,20,94196,1080,1728,516,1299,209,972
26,21,92979,1217,2131,677,1564,251,1181
26,22,91551,1428,2506,842,1894,347,1432
26,23,89710,1841,2929,1005,2375,361,1779
26,24,87571,2139,3584,1186,2943,437,2140
26,25,84922,2649,4291,1432,3503,626,2577
26,26,81972,2950,5169,1771,4248,687,3203
26,27,78545,3427,6131,1988,5146,873,3890
26,28,74722,3823,7195,2363,6103,1031,4763
26,29,70387,4335,8243,2775,7282,1184,5794
26,30,65583,4804,9455,3123,8665,1392,6978
26,31,60522,5061,10713,3546,10135,1653,8370
26,32,55151,5371,11750,4024,11682,1999,10023
26,33,49503,5648,12810,4311,13393,2313,12022
26,34,44036,5467,13768,4690,15252,2452,14335
26,35,38500,5536,14364,4871,17095,2847,16787
26,36,33106,5394,14985,4915,18842,3124,19634
26,37,28186,4920,15288,5091,20381,3376,22758
26,38,23756,4430,15142,5066,21958,3514,26134
26,39,19830,3926,14619,4953,23066,3958,29648
26,40,16546,3284,13955,4590,23960,4059,33606
26,41,13671,2875,12908,4331,24490,4060,37665
26,42,11365,2306,11807,3976,24736,4085,41725
26,43,9431,1934,10661,3452,24641,4071,45810
26,44,7829,1602,9395,3200,24012,4081,49881
26,45,6591,1238,8252,2745,23296,3916,53962
26,46,5561,1030,7109,2381,22419,3622,57878
26,47,4661,900,6144,1995,21254,3546,61500
26,48,4014,647,5249,1795,19947,3302,65046
26,49,3454,560,4442,1454,18598,3144,68348
26,50,3010,444,3762,1240,17104,2948,71492
26,51,2656,354,3129,1077,15779,2565,74440
26,52,2377,279,2632,851,14416,2440,77005
26,53,2141,236,2152,759,13103,2164,79445
26,54,1933,208,1791,597,11882,1980,81609
26,55,1794,139,1529,470,10764,1715,83589
26,56,1656,138,1249,419,9641,1593,85304
26,57,1549,107,996,391,8653,1407,86897
26,58,1446,103,816,287,7818,1226,88304
26,59,1375,71,680,239,6937,1168,89530
26,60,1322,53,567,184,6137,1039,90698
26,61,1273,49,458,162,5413,908,91737
26,62,1232,41,375,132,4774,801,92645
26,63,1191,41,298,118,4212,694,93446
26,64,1164,27,255,84,3731,599,94140
26,65,1139,25,220,62,3234,581,94739
26,66,1116,23,184,61,2799,497,95320
26,67,1094,22,152,55,2463,397,95817
26,68,1073,21,129,45,2151,367,96214
26,69,1052,21,106,44,1887,309,96581
