"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
3,82,11,0,0,0,2,0,99987
3,83,11,0,0,0,2,0,99987
3,84,11,0,0,0,2,0,99987
3,85,11,0,0,0,1,1,99987
3,86,11,0,0,0,1,0,99988
3,87,11,0,0,0,1,0,99988
3,88,11,0,0,0,1,0,99988
3,89,11,0,0,0,1,0,99988
3,90,11,0,0,0,1,0,99988
3,91,11,0,0,0,1,0,99988
3,92,11,0,0,0,0,1,99988
3,93,11,0,0,0,0,0,99989
3,94,11,0,0,0,0,0,99989
3,95,11,0,0,0,0,0,99989
3,96,11,0,0,0,0,0,99989
3,97,11,0,0,0,0,0,99989
3,98,11,0,0,0,0,0,99989
3,99,11,0,0,0,0,0,99989
3,100,11,0,0,0,0,0,99989
3,101,11,0,0,0,0,0,99989
3,102,11,0,0,0,0,0,99989
3,103,11,0,0,0,0,0,99989
3,104,11,0,0,0,0,0,99989
3,105,11,0,0,0,0,0,99989
3,106,11,0,0,0,0,0,99989
3,107,11,0,0,0,0,0,99989
3,108,11,0,0,0,0,0,99989
3,109,11,0,0,0,0,0,99989
3,110,11,0,0,0,0,0,99989
3,111,11,0,0,0,0,0,99989
3,112,11,0,0,0,0,0,99989
3,113,11,0,0,0,0,0,99989
3,114,11,0,0,0,0,0,99989
3,115,11,0,0,0,0,0,99989
3,116,11,0,0,0,0,0,99989
3,117,11,0,0,0,0,0,99989
3,118,11,0,0,0,0,0,99989
3,119,11,0,0,0,0,0,99989
3,120,11,0,0,0,0,0,99989
3,121,11,0,0,0,0,0,99989
3,122,11,0,0,0,0,0,99989
3,123,11,0,0,0,0,0,99989
3,124,11,0,0,0,0,0,99989
3,125,11,0,0,0,0,0,99989
3,126,11,0,0,0,0,0,99989
3,127,11,0,0,0,0,0,99989
3,128,11,0,0,0,0,0,99989
3,129,11,0,0,0,0,0,99989
3,130,11,0,0,0,0,0,99989
3,131,11,0,0,0,0,0,99989
3,132,11,0,0,0,0,0,99989
3,133,11,0,0,0,0,0,99989
3,134,11,0,0,0,0,0,99989
3,135,11,0,0,0,0,0,99989
3,136,11,0,0,0,0,0,99989
3,137,11,0,0,0,0,0,99989
3,138,11,0,0,0,0,0,99989
3,139,11,0,0,0,0,0,99989
3,140,11,0,0,0,0,0,99989
3,141,11,0,0,0,0,0,99989
3,142,11,0,0,0,0,0,99989
3,143,11,0,0,0,0,0,99989
3,144,11,0,0,0,0,0,99989
3,145,11,0,0,0,0,0,99989
3,146,11,0,0,0,0,0,99989
3,147,11,0,0,0,0,0,99989
3,148,11,0,0,0,0,0,99989
3,149,11,0,0,0,0,0,99989
3,150,11,0,0,0,0,0,99989
4,0,99900,100,0,0,0,0,0
4,1,99761,139,76,24,0,0,0
4,2,99424,337,168,47,22,2,0
4,3,98630,794,375,130,59,10,2
4,4,96805,1825,877,292,160,29,12
4,5,92805,4000,2013,689,383,69,41
