"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_recovered","recovered_to_recovered"
11,105,6676,31,159,41,836,133,92124
11,106,6641,35,140,50,755,122,92257
11,107,6618,23,132,43,684,121,92379
11,108,6602,16,112,43,634,93,92500
11,109,6583,19,94,34,577,100,92593
11,110,6572,11,93,20,517,94,92693
11,111,6559,13,79,25,471,66,92787
11,112,6541,18,74,18,417,79,92853
11,113,6531,10,74,18,369,66,92932
11,114,6522,9,64,20,334,53,92998
11,115,6514,8,56,17,316,38,93051
11,116,6510,4,44,20,289,44,93089
11,117,6500,10,32,16,261,48,93133
11,118,6493,7,27,15,246,31,93181
11,119,6485,8,22,12,219,42,93212
11,120,6476,9,18,12,191,40,93254
11,121,6471,5,20,7,176,27,93294
11,122,6470,1,16,9,155,28,93321
11,123,6467,3,14,3,143,21,93349
11,124,6463,4,14,3,125,21,93370
11,125,6458,5,12,6,109,19,93391
11,126,6453,5,15,2,99,16,93410
11,127,6450,3,15,5,82,19,93426
11,128,6444,6,13,5,70,17,93445
11,129,6444,0,10,9,63,12,93462
11,130,6440,4,7,3,63,9,93474
11,131,6438,2,8,3,56,10,93483
11,132,6437,1,10,0,48,11,93493
11,133,6437,0,6,5,44,4,93504
11,134,6436,1,6,0,40,9,93508
11,135,6434,2,4,3,33,7,93517
11,136,6433,1,4,2,32,4,93524
11,137,6432,1,5,0,27,7,93528
11,138,6430,2,5,1,19,8,93535
11,139,6429,1,5,2,18,2,93543
11,140,6428,1,6,0,15,5,93545
11,141,6427,1,5,2,15,0,93550
11,142,6427,0,4,2,11,6,93550
11,143,6427,0,3,1,12,1,93556
11,144,6427,0,3,0,11,2,93557
11,145,6427,0,3,0,11,0,93559
11,146,6427,0,3,0,7,4,93559
11,147,6427,0,2,1,7,0,93563
11,148,6427,0,2,0,8,0,93563
11,149,6427,0,2,0,5,3,93563
11,150,6425,2,1,1,5,0,93566
12,0,99900,100,0,0,0,0,0
12,1,99900,0,70,30,0,0,0
12,2,99884,16,52,18,24,6,0
12,3,99865,19,57,11,34,8,6
12,4,99853,12,55,21,41,4,14
12,5,99830,23,50,17,52,10,18
12,6,99799,31,53,20,58,11,28
12,7,99772,27,59,25,63,15,39
12,8,99729,43,64,22,72,16,54
12,9,99690,39,87,20,82,12,70
12,10,99645,45,85,41,90,12,82
12,11,99600,45,94,36,121,10,94
12,12,99534,66,105,34,130,27,104
12,13,99467,67,124,47,144,20,131
12,14,99385,82,145,46,162,29,151
12,15,99289,96,182,45,186,22,180
12,16,99184,105,207,71,199,32,202
12,17,99039,145,230,82,224,46,234
12,18,98879,160,280,95,262,44,280
12,19,98731,148,318,122,306,51,324
12,20,98551,180,363,103,356,72,375
12,21,98342,209,399,144,391,68,447
12,22,98129,213,458,150,481,54,515
12,23,97865,264,504,167,544,87,569
12,24,97540,325,574,194,592,119,656
12,25,97219,321,652,247,648,138,775
12,26,96878,341,728,245,766,129,913
12,27,96435,443,783,286,871,140,1042
12,28,95969,466,918,308,994,163,1182
12,29,95418,551,1043,341,1117,185,1345
12,30,94800,618,1173,421,1239,219,1530
12,31,94101,699,1331,460,1394,266,1749
12,32,93354,747,1518,512,1587,267,2015
12,33,92560,794,1677,588,1775,324,2282
12,34,91607,953,1883,588,2024,339,2606
12,35,90618,989,2151,685,2233,379,2945
12,36,89504,1114,2323,817,2537,381,3324
12,37,88267,1237,2585,852,2902,452,3705
12,38,86881,1386,2906,916,3201,553,4157
12,39,85461,1420,3234,1058,3556,561,4710
12,40,83830,1631,3446,1208,3981,633,5271
12,41,81996,1834,3781,1296,4461,728,5904
12,42,80034,1962,4225,1390,4939,818,6632
12,43,77865,2169,4629,1558,5382,947,7450
12,44,75605,2260,5166,1632,5947,993,8397
12,45,73295,2310,5524,1902,6479,1100,9390
12,46,70668,2627,5938,1896,7156,1225,10490
12,47,68071,2597,6450,2115,7746,1306,11715
12,48,65258,2813,6728,2319,8474,1387,13021
12,49,62350,2908,7171,2370,9302,1491,14408
12,50,59404,2946,7531,2548,10029,1643,15899
12,51,56293,3111,7887,2590,10742,1835,17542
12,52,53262,3031,8196,2802,11430,1902,19377
12,53,50125,3137,8449,2778,12179,2053,21279
12,54,47054,3071,8782,2804,12772,2185,23332
12,55,44104,2950,8886,2967,13363,2213,25517
12,56,41181,2923,8868,2968,13969,2361,27730
12,57,38430,2751,8800,2991,14480,2457,30091
12,58,35692,2738,8730,2821,14961,2510,32548
12,59,33211,2481,8579,2889,15277,2505,35058
12,60,30793,2418,8207,2853,15531,2635,37563
12,61,28534,2259,8016,2609,15646,2738,40198
12,62,26407,2127,7737,2538,15692,2563,42936
12,63,24505,1902,7388,2476,15594,2636,45499
12,64,22795,1710,6907,2383,15450,2620,48135
12,65,21162,1633,6422,2195,15297,2536,50755
12,66,19681,1481,6076,1979,14948,2544,53291
12,67,18271,1410,5690,1867,14494,2433,55835
12,68,17108,1163,5328,1772,13962,2399,58268
12,69,15958,1150,4828,1663,13499,2235,60667
12,70,14927,1031,4469,1509,13039,2123,62902
12,71,14054,873,4153,1347,12468,2080,65025
12,72,13250,804,3751,1275,11819,1996,67105
12,73,12559,691,3467,1088,11266,1828,69101
12,74,11931,628,3090,1068,10584,1770,70929
12,75,11361,570,2778,940,9960,1692,72699
12,76,10863,498,2529,819,9312,1588,74391
12,77,10361,502,2243,784,8643,1488,75979
12,78,9993,368,2072,673,8072,1355,77467
12,79,9623,370,1821,619,7539,1206,78822
12,80,9309,314,1659,532,6967,1191,80028
12,81,9016,293,1469,504,6463,1036,81219
12,82,8729,287,1305,457,5964,1003,82255
12,83,8485,244,1189,403,5527,894,83258
12,84,8243,242,1098,335,5045,885,84152
12,85,8073,170,1014,326,4580,800,85037
12,86,7903,170,890,294,4220,686,85837
12,87,7761,142,806,254,3870,644,86523
12,88,7633,128,729,219,3516,608,87167
12,89,7479,154,649,208,3193,542,87775
12,90,7379,100,608,195,2921,480,88317
12,91,7269,110,524,184,2618,498,88797
12,92,7178,91,492,142,2426,376,89295
12,93,7096,82,431,152,2233,335,89671
12,94,7020,76,379,134,2008,377,90006
12,95,6966,54,335,120,1834,308,90383
12,96,6912,54,298,91,1679,275,90691
12,97,6850,62,258,94,1500,270,90966
12,98,6807,43,235,85,1381,213,91236
12,99,6760,47,215,63,1272,194,91449
12,100,6722,38,200,62,1152,183,91643
12,101,6702,20,183,55,1037,177,91826
12,102,6674,28,149,54,941,151,92003
12,103,6650,24,131,46,857,138,92154
12,104,6622,28,113,42,775,128,92292
12,105,6600,22,111,30,702,115,92420
12,106,6573,27,97,36,628,104,92535
12,107,6554,19,98,26,578,86,92639
12,108,6535,19,92,25,514,90,92725
12,109,6524,11,90,21,450,89,92815
12,110,6510,14,79,22,406,65,92904
12,111,6494,16,71,22,374,54,92969
12,112,6487,7,59,28,341,55,93023
12,113,6478,9,56,10,317,52,93078
12,114,6469,9,50,15,283,44,93130
12,115,6462,7,48,11,253,45,93174
12,116,6457,5,42,13,239,25,93219
12,117,6454,3,34,13,218,34,93244
12,118,6451,3,30,7,189,42,93278
12,119,6447,4,24,9,173,23,93320
12,120,6443,4,20,8,153,29,93343
12,121,6439,4,19,5,142,19,93372
12,122,6433,6,18,5,124,23,93391
12,123,6428,5,19,5,108,21,93414
12,124,6426,2,19,5,99,14,93435
12,125,6425,1,14,7,90,14,93449
12,126,6424,1,14,1,78,19,93463
12,127,6422,2,11,4,71,8,93482
12,128,6417,5,11,2,65,10,93490
12,129,6416,1,13,3,52,15,93500
12,130,6414,2,10,4,49,6,93515
12,131,6413,1,7,5,45,8,93521
12,132,6412,1,8,0,41,9,93529
12,133,6412,0,3,6,38,3,93538
12,134,6411,1,3,0,36,8,93541
12,135,6409,2,3,1,28,8,93549
12,136,6408,1,4,1,26,3,93557
12,137,6407,1,5,0,24,3,93560
12,138,6406,1,5,1,22,2,93563
12,139,6406,0,6,0,20,3,93565
12,140,6405,1,6,0,19,1,93568
12,141,6405,0,5,2,15,4,93569
12,142,6403,2,4,1,12,5,93573
12,143,6403,0,3,3,11,2,93578
12,144,6403,0,2,1,13,1,93580
12,145,6402,1,2,0,13,1,93581
12,146,6402,0,2,1,13,0,93582
12,147,6402,0,1,1,14,0,93582
12,148,6402,0,1,0,11,4,93582
12,149,6401,1,0,1,9,2,93586
12,150,6401,0,1,0,10,0,93588
13,0,99900,100,0,0,0,0,0
13,1,99900,0,66,34,0,0,0
13,2,99890,10,50,16,30,4,0
13,3,99866,24,45,15,43,3,4
13,4,99843,23,53,16,52,6,7
13,5,99806,37,54,22,58,10,13
13,6,99770,36,63,28,72,8,23
13,7,99717,53,73,26,85,15,31
13,8,99683,34,96,30,95,16,46
13,9,99627,56,99,31,102,23,62
13,10,99571,56,117,38,111,22,85
13,11,99501,70,122,51,128,21,107
13,12,99423,78,142,50,151,28,128
13,13,99342,81,158,62,176,25,156
13,14,99240,102,175,64,194,44,181
13,15,99135,105,221,56,215,43,225
13,16,99031,104,257,69,232,39,268
13,17,98881,150,265,96,250,51,307
13,18,98738,143,315,100,308,38,358
13,19,98571,167,353,105,347,61,396
13,20,98377,194,407,113,401,51,457
13,21,98162,215,444,157,442,72,508
13,22,97896,266,493,166,501,98,580
13,23,97622,274,558,201,573,94,678
13,24,97306,316,620,212,665,109,772
13,25,96926,380,691,245,742,135,881
13,26,96517,409,775,296,859,128,1016
13,27,96019,498,889,295,952,203,1144
13,28,95526,493,1033,354,1063,184,1347
13,29,94970,556,1163,363,1213,204,1531
13,30,94298,672,1277,442,1349,227,1735
13,31,93646,652,1473,476,1516,275,1962
13,32,92843,803,1594,531,1703,289,2237
13,33,91987,856,1766,631,1937,297,2526
13,34,90971,1016,1954,668,2189,379,2823
13,35,89874,1097,2221,749,2438,419,3202
13,36,88696,1178,2467,851,2700,487,3621
13,37,87380,1316,2803,842,3038,513,4108
13,38,85958,1422,3085,1034,3322,558,4621
13,39,84374,1584,3391,1116,3751,605,5179
13,40,82660,1714,3723,1252,4167,700,5784
13,41,80801,1859,4135,1302,4637,782,6484
13,42,78769,2032,4426,1568,5098,841,7266
13,43,76615,2154,4811,1647,5706,960,8107
13,44,74214,2401,5198,1767,6290,1063,9067
13,45,71676,2538,5689,1910,6928,1129,10130
13,46,69075,2601,6160,2067,7567,1271,11259
13,47,66372,2703,6628,2133,8312,1322,12530
13,48,63614,2758,6996,2335,8961,1484,13852
13,49,60586,3028,7331,2423,9673,1623,15336
13,50,57703,2883,7703,2656,10327,1769,16959
13,51,54663,3040,8003,2583,11094,1889,18728
13,52,51655,3008,8200,2843,11771,1906,20617
13,53,48528,3127,8447,2761,12423,2191,22523
13,54,45550,2978,8691,2883,12996,2188,24714
13,55,42655,2895,8833,2836,13653,2226,26902
13,56,39840,2815,8823,2905,14140,2349,29128
13,57,37137,2703,8684,2954,14603,2442,31477
13,58,34553,2584,8572,2815,15070,2487,33919
13,59,32124,2429,8390,2766,15247,2638,36406
13,60,29864,2260,8064,2755,15427,2586,39044
13,61,27679,2185,7776,2548,15572,2610,41630
13,62,25715,1964,7417,2544,15511,2609,44240
13,63,23851,1864,7107,2274,15470,2585,46849
13,64,22096,1755,6738,2233,15185,2559,49434
13,65,20573,1523,6322,2171,14962,2456,51993
13,66,19257,1316,5867,1978,14713,2420,54449
13,67,17977,1280,5398,1785,14323,2368,56869
13,68,16792,1185,4948,1730,13849,2259,59237
13,69,15751,1041,4582,1551,13368,2211,61496
13,70,14822,929,4231,1392,12863,2056,63707
13,71,13948,874,3880,1280,12240,2015,65763
13,72,13205,743,3604,1150,11561,1959,67778
13,73,12544,661,3249,1098,10827,1884,69737
13,74,11939,605,2976,934,10240,1685,71621
13,75,11381,558,2689,892,9565,1609,73306
13,76,10880,501,2437,810,8976,1481,74915
13,77,10477,403,2232,706,8323,1463,76396
13,78,10054,423,1974,661,7748,1281,77859
13,79,9711,343,1761,636,7196,1213,79140
13,80,9418,293,1589,515,6655,1177,80353
13,81,9142,276,1435,447,6108,1062,81530
13,82,8872,270,1287,424,5684,871,82592
13,83,8631,241,1163,394,5217,891,83463
13,84,8395,236,1041,363,4813,798,84354
13,85,8215,180,945,332,4465,711,85152
13,86,8040,175,845,280,4088,709,85863
13,87,7878,162,772,248,3723,645,86572
13,88,7741,137,683,251,3412,559,87217
13,89,7625,116,608,212,3114,549,87776
13,90,7521,104,542,182,2857,469,88325
13,91,7418,103,495,151,2617,422,88794
13,92,7337,81,446,152,2403,365,89216
13,93,7256,81,386,141,2181,374,89581
13,94,7185,71,354,113,1991,331,89955
13,95,7116,69,324,101,1816,288,90286
13,96,7055,61,297,96,1661,256,90574
13,97,7002,53,277,81,1523,234,90830
13,98,6957,45,255,75,1375,229,91064
13,99,6902,55,225,75,1236,214,91293
13,100,6870,32,207,73,1110,201,91507
13,101,6837,33,165,74,1024,159,91708
13,102,6795,42,147,51,954,144,91867
13,103,6761,34,142,47,866,139,92011
13,104,6738,23,131,45,805,108,92150
13,105,6713,25,123,31,739,111,92258
13,106,6697,16,116,32,642,128,92369
13,107,6675,22,99,33,568,106,92497
13,108,6655,20,89,32,532,69,92603
13,109,6645,10,79,30,477,87,92672
13,110,6628,17,62,27,424,83,92759
13,111,6617,11,59,20,396,55,92842
13,112,6605,12,53,17,370,46,92897
13,113,6601,4,49,16,328,59,92943
13,114,6589,12,46,7,295,49,93002
13,115,6576,13,42,16,263,39,93051
13,116,6570,6,39,16,243,36,93090
13,117,6567,3,33,12,225,34,93126
13,118,6558,9,25,11,206,31,93160
13,119,6548,10,22,12,183,34,93191
13,120,6542,6,20,12,155,40,93225
13,121,6534,8,19,7,143,24,93265
13,122,6534,0,18,9,132,18,93289
13,123,6528,6,11,7,120,21,93307
13,124,6527,1,14,3,113,14,93328
13,125,6524,3,14,1,97,19,93342
13,126,6521,3,12,5,78,20,93361
13,127,6520,1,10,5,75,8,93381
13,128,6517,3,9,2,71,9,93389
13,129,6516,1,10,2,65,8,93398
13,130,6512,4,8,3,57,10,93406
13,131,6510,2,10,2,55,5,93416
13,132,6509,1,10,2,51,6,93421
13,133,6508,1,10,1,45,8,93427
13,134,6508,0,6,5,40,6,93435
13,135,6507,1,5,1,43,2,93441
13,136,6507,0,3,3,36,8,93443
13,137,6506,1,2,1,32,7,93451
13,138,6506,0,2,1,31,2,93458
13,139,6506,0,2,0,27,5,93460
13,140,6505,1,1,1,22,5,93465
13,141,6505,0,2,0,21,2,93470
13,142,6505,0,0,2,18,3,93472
13,143,6502,3,0,0,19,1,93475
13,144,6500,2,3,0,17,2,93476
13,145,6500,0,3,2,16,1,93478
13,146,6500,0,1,2,13,5,93479
13,147,6500,0,0,1,13,2,93484
13,148,6499,1,0,0,12,2,93486
13,149,6499,0,1,0,10,2,93488
13,150,6499,0,1,0,9,1,93490
14,0,99900,100,0,0,0,0,0
14,1,99900,0,74,26,0,0,0
14,2,99883,17,56,18,22,4,0
14,3,99863,20,57,16,38,2,4
14,4,99830,33,63,14,48,6,6
14,5,99801,29,72,24,55,7,12
14,6,99779,22,83,18,68,11,19
14,7,99738,41,68,37,70,16,30
14,8,99686,52,82,27,93,14,46
14,9,99619,67,94,40,107,13,60
14,10,99551,68,115,46,112,35,73
14,11,99488,63,133,50,136,22,108
14,12,99394,94,144,52,158,28,130
14,13,99319,75,177,61,183,27,158
14,14,99212,107,191,61,200,44,185
14,15,99086,126,210,88,225,36,229
14,16,98939,147,256,80,272,41,265
14,17,98796,143,304,99,294,58,306
14,18,98625,171,333,114,338,55,364
14,19,98422,203,394,110,367,85,419
14,20,98214,208,462,135,412,65,504
14,21,98008,206,504,166,476,71,569
14,22,97730,278,564,146,544,98,640
14,23,97437,293,638,204,589,101,738
14,24,97110,327,684,247,677,116,839
14,25,96739,371,772,239,799,125,955
14,26,96313,426,865,278,896,142,1080
14,27,95839,474,969,322,1023,151,1222
14,28,95324,515,1093,350,1158,187,1373
14,29,94749,575,1205,403,1290,218,1560
14,30,94036,713,1356,424,1452,241,1778
14,31,93282,754,1556,513,1601,275,2019
14,32,92458,824,1741,569,1814,300,2294
14,33,91428,1030,1976,589,2015,368,2594
14,34,90352,1076,2229,777,2250,354,2962
14,35,89207,1145,2446,859,2598,429,3316
14,36,87896,1311,2698,893,2976,481,3745
14,37,86548,1348,3064,945,3296,573,4226
14,38,85013,1535,3302,1110,3598,643,4799
14,39,83327,1686,3648,1189,4042,666,5442
14,40,81512,1815,4037,1297,4434,797,6108
14,41,79575,1937,4375,1477,4905,826,6905
14,42,77457,2118,4731,1581,5507,875,7731
14,43,75166,2291,5153,1696,6021,1067,8606
14,44,72729,2437,5630,1814,6583,1134,9673
14,45,70119,2610,6081,1986,7144,1253,10807
14,46,67472,2647,6517,2174,7795,1335,12060
14,47,64816,2656,6866,2298,8539,1430,13395
14,48,61949,2867,7072,2450,9304,1533,14825
14,49,58965,2984,7479,2460,10054,1700,16358
14,50,55969,2996,7862,2601,10745,1769,18058
14,51,52893,3076,8086,2772,11456,1890,19827
14,52,49827,3066,8320,2842,12185,2043,21717
14,53,46855,2972,8621,2765,12924,2103,23760
14,54,43956,2899,8717,2876,13438,2251,25863
14,55,41131,2825,8764,2852,13947,2367,28114
14,56,38381,2750,8717,2872,14410,2389,30481
14,57,35691,2690,8567,2900,14764,2518,32870
14,58,33162,2529,8465,2792,15135,2529,35388
14,59,30756,2406,8273,2721,15425,2502,37917
14,60,28514,2242,7938,2741,15502,2644,40419
14,61,26432,2082,7663,2517,15605,2638,43063
14,62,24553,1879,7379,2366,15615,2507,45701
14,63,22790,1763,6971,2287,15447,2534,48208
14,64,21140,1650,6488,2246,15172,2562,50742
14,65,19668,1472,6124,2014,14986,2432,53304
14,66,18328,1340,5700,1896,14601,2399,55736
14,67,17065,1263,5215,1825,14143,2354,58135
14,68,16001,1064,4812,1666,13683,2285,60489
14,69,15034,967,4427,1449,13105,2244,62774
14,70,14184,850,3992,1402,12470,2084,65018
14,71,13400,784,3665,1177,11842,2030,67102
14,72,12661,739,3357,1092,11208,1811,69132
14,73,12055,606,3053,1043,10512,1788,70943
14,74,11504,551,2753,906,9881,1674,72731
14,75,10990,514,2460,844,9171,1616,74405
14,76,10564,426,2242,732,8587,1428,76021
14,77,10182,382,2026,642,7976,1343,77449
14,78,9808,374,1752,656,7388,1230,78792
14,79,9455,353,1586,540,6911,1133,80022
14,80,9172,283,1445,494,6405,1046,81155
14,81,8899,273,1303,425,5967,932,82201
14,82,8665,234,1179,397,5466,926,83133
14,83,8427,238,1066,347,5014,849,84059
14,84,8234,193,965,339,4578,783,84908
14,85,8063,171,866,292,4208,709,85691
14,86,7921,142,784,253,3864,636,86400
14,87,7806,115,692,234,3525,592,87036
14,88,7677,129,624,183,3248,511,87628
14,89,7586,91,555,198,2929,502,88139
14,90,7489,97,475,171,2711,416,88641
14,91,7410,79,425,147,2472,410,89057
14,92,7329,81,371,133,2214,405,89467
14,93,7258,71,347,105,2005,342,89872
14,94,7193,65,323,95,1837,273,90214
14,95,7138,55,304,84,1682,250,90487
14,96,7092,46,277,82,1485,281,90737
14,97,7041,51,245,78,1329,238,91018
14,98,6977,64,216,80,1222,185,91256
14,99,6939,38,215,65,1118,184,91441
14,100,6899,40,188,65,1022,161,91625
14,101,6869,30,174,54,932,155,91786
14,102,6844,25,160,44,854,132,91941
14,103,6807,37,135,50,773,125,92073
14,104,6786,21,127,45,710,113,92198
14,105,6762,24,109,39,662,93,92311
14,106,6734,28,99,34,594,107,92404
14,107,6722,12,97,30,543,85,92511
14,108,6706,16,83,26,493,80,92596
14,109,6690,16,75,24,438,81,92676
14,110,6676,14,69,22,398,64,92757
14,111,6662,14,58,25,356,64,92821
14,112,6652,10,52,20,323,58,92885
14,113,6647,5,50,12,286,57,92943
14,114,6638,9,44,11,243,55,93000
14,115,6629,9,43,10,219,35,93055
14,116,6622,7,41,11,190,39,93090
14,117,6619,3,31,17,172,29,93129
14,118,6612,7,19,15,172,17,93158
14,119,6605,7,22,4,150,37,93175
14,120,6601,4,24,5,128,26,93212
14,121,6598,3,17,11,113,20,93238
14,122,6595,3,14,6,109,15,93258
14,123,6594,1,13,4,104,11,93273
14,124,6589,5,8,6,98,10,93284
14,125,6584,5,12,1,89,15,93294
14,126,6582,2,14,3,77,13,93309
14,127,6581,1,13,3,63,17,93322
14,128,6577,4,12,2,54,12,93339
14,129,6575,2,12,4,47,9,93351
14,130,6574,1,11,3,39,12,93360
14,131,6573,1,7,5,33,9,93372
14,132,6571,2,5,3,32,6,93381
14,133,6571,0,7,0,28,7,93387
14,134,6570,1,7,0,27,1,93394
14,135,6569,1,5,3,24,3,93395
14,136,6569,0,5,1,23,4,93398
14,137,6568,1,4,1,18,6,93402
14,138,6568,0,4,1,15,4,93408
14,139,6568,0,4,0,11,5,93412
14,140,6568,0,4,0,10,1,93417
14,141,6568,0,3,1,8,2,93418
14,142,6568,0,2,1,8,1,93420
14,143,6568,0,1,1,8,1,93421
14,144,6568,0,1,0,9,0,93422
14,145,6568,0,1,0,7,2,93422
14,146,6568,0,0,1,5,2,93424
14,147,6568,0,0,0,2,4,93426
14,148,6568,0,0,0,2,0,93430
14,149,6568,0,0,0,2,0,93430
14,150,6568,0,0,0,1,1,93430
15,0,99900,100,0,0,0,0,0
15,1,99900,0,67,33,0,0,0
15,2,99893,7,43,24,27,6,0
15,3,99870,23,40,10,43,8,6
15,4,99837,33,49,14,39,14,14
15,5,99824,13,60,22,46,7,28
15,6,99800,24,49,24,57,11,35
15,7,99763,37,56,17,73,8,46
15,8,99727,36,67,26,78,12,54
15,9,99688,39,76,27,89,15,66
15,10,99644,44,80,35,104,12,81
15,11,99600,44,91,33,115,24,93
15,12,99535,65,94,41,130,18,117
15,13,99465,70,120,39,146,25,135
15,14,99383,82,146,44,150,35,160
15,15,99308,75,171,57,166,28,195
15,16,99212,96,182,64,195,28,223
15,17,99094,118,207,71,212,47,251
15,18,98969,125,236,89,248,35,298
15,19,98817,152,269,92,289,48,333
15,20,98668,149,326,95,326,55,381
15,21,98481,187,358,117,355,66,436
15,22,98286,195,410,135,402,70,502
15,23,98034,252,446,159,455,82,572
15,24,97777,257,503,195,524,90,654
15,25,97468,309,569,191,617,102,744
15,26,97105,363,670,208,688,120,846
15,27,96768,337,768,265,751,145,966
15,28,96312,456,814,291,881,135,1111
15,29,95780,532,956,314,1003,169,1246
15,30,95255,525,1145,343,1099,218,1415
15,31,94692,563,1247,423,1231,211,1633
15,32,94011,681,1331,479,1440,214,1844
15,33,93243,768,1528,484,1641,278,2058
15,34,92409,834,1698,598,1818,307,2336
15,35,91530,879,1908,624,2046,370,2643
15,36,90521,1009,2071,716,2285,385,3013
15,37,89411,1110,2316,764,2559,442,3398
15,38,88092,1319,2504,922,2840,483,3840
15,39,86714,1378,2835,988,3229,533,4323
15,40,85137,1577,3147,1066,3578,639,4856
15,41,83478,1659,3596,1128,3988,656,5495
15,42,81754,1724,3948,1307,4442,674,6151
15,43,79813,1941,4225,1447,4891,858,6825
15,44,77677,2136,4641,1525,5460,878,7683
15,45,75400,2277,5111,1666,5970,1015,8561
15,46,73022,2378,5565,1823,6549,1087,9576
15,47,70459,2563,5988,1955,7252,1120,10663
15,48,67786,2673,6417,2134,7855,1352,11783
15,49,64974,2812,6861,2229,8600,1389,13135
15,50,62091,2883,7224,2449,9313,1516,14524
15,51,59209,2882,7620,2487,10150,1612,16040
15,52,56130,3079,7896,2606,10879,1758,17652
15,53,53081,3049,8227,2748,11540,1945,19410
15,54,50060,3021,8469,2807,12288,2000,21355
15,55,46971,3089,8646,2844,12996,2099,23355
15,56,44038,2933,8797,2938,13576,2264,25454
15,57,41050,2988,8871,2859,14196,2318,27718
15,58,38221,2829,8912,2947,14598,2457,30036
15,59,35547,2674,8811,2930,15055,2490,32493
15,60,32966,2581,8575,2910,15420,2565,34983
15,61,30504,2462,8426,2730,15752,2578,37548
15,62,28335,2169,8184,2704,15852,2630,40126
15,63,26289,2046,7794,2559,15939,2617,42756
15,64,24321,1968,7390,2450,15886,2612,45373
15,65,22562,1759,6989,2369,15682,2654,47985
15,66,20985,1577,6531,2217,15402,2649,50639
15,67,19470,1515,6134,1974,15073,2546,53288
15,68,18180,1290,5737,1912,14616,2431,55834
15,69,16938,1242,5310,1717,14265,2263,58265
15,70,15885,1053,4891,1661,13689,2293,60528
15,71,14904,981,4449,1495,13165,2185,62821
15,72,13998,906,4025,1405,12476,2184,65006
15,73,13183,815,3730,1201,11898,1983,67190
15,74,12472,711,3417,1128,11203,1896,69173
15,75,11903,569,3071,1057,10546,1785,71069
15,76,11333,570,2771,869,10012,1591,72854
15,77,10875,458,2483,858,9279,1602,74445
15,78,10441,434,2253,688,8624,1513,76047
15,79,10042,399,2002,685,7991,1321,77560
15,80,9679,363,1822,579,7450,1226,78881
15,81,9334,345,1638,547,6888,1141,80107
15,82,9041,293,1470,513,6390,1045,81248
15,83,8777,264,1319,444,5901,1002,82293
15,84,8527,250,1180,403,5475,870,83295
15,85,8310,217,1085,345,5036,842,84165
15,86,8116,194,971,331,4633,748,85007
15,87,7937,179,885,280,4254,710,85755
15,88,7777,160,803,261,3916,618,86465
15,89,7625,152,724,239,3566,611,87083
15,90,7511,114,652,224,3259,546,87694
15,91,7390,121,595,171,2966,517,88240
15,92,7276,114,550,166,2664,473,88757
15,93,7180,96,490,174,2421,409,89230
15,94,7108,72,427,159,2203,392,89639
15,95,7024,84,372,127,2013,349,90031
15,96,6959,65,333,123,1826,314,90380
15,97,6906,53,295,103,1670,279,90694
15,98,6868,38,270,78,1528,245,90973
15,99,6824,44,234,74,1366,240,91218
15,100,6785,39,209,69,1239,201,91458
15,101,6751,34,189,59,1139,169,91659
15,102,6719,32,166,57,1015,183,91828
15,103,6693,26,141,57,908,164,92011
15,104,6666,27,127,40,827,138,92175
15,105,6641,25,127,27,741,126,92313
15,106,6613,28,113,39,658,110,92439
15,107,6585,28,108,33,598,99,92549
15,108,6570,15,106,30,523,108,92648
15,109,6558,12,87,34,453,100,92756
15,110,6540,18,78,21,411,76,92856
15,111,6525,15,77,19,366,66,92932
15,112,6519,6,71,21,332,53,92998
15,113,6511,8,52,25,309,44,93051
15,114,6501,10,49,11,274,60,93095
15,115,6493,8,43,16,247,38,93155
15,116,6485,8,38,13,223,40,93193
15,117,6474,11,33,13,202,34,93233
15,118,6469,5,34,10,180,35,93267
15,119,6467,2,30,9,168,22,93302
15,120,6463,4,24,8,154,23,93324
15,121,6461,2,21,7,141,21,93347
15,122,6457,4,20,3,123,25,93368
15,123,6455,2,19,5,110,16,93393
15,124,6451,4,13,8,103,12,93409
15,125,6445,6,13,4,99,12,93421
15,126,6444,1,14,5,90,13,93433
15,127,6442,2,12,3,83,12,93446
15,128,6439,3,8,6,72,14,93458
15,129,6439,0,9,2,68,10,93472
15,130,6434,5,6,3,57,13,93482
15,131,6433,1,10,1,49,11,93495
15,132,6431,2,6,5,40,10,93506
15,133,6431,0,7,1,41,4,93516
15,134,6429,2,5,2,40,2,93520
15,135,6426,3,6,1,40,2,93522
15,136,6425,1,7,2,34,7,93524
15,137,6424,1,7,1,34,2,93531
15,138,6422,2,8,0,30,5,93533
15,139,6422,0,7,3,25,5,93538
15,140,6422,0,5,2,22,6,93543
15,141,6422,0,4,1,23,1,93549
15,142,6421,1,2,2,22,2,93550
15,143,6421,0,3,0,22,2,93552
15,144,6421,0,3,0,19,3,93554
15,145,6419,2,1,2,18,1,93557
15,146,6419,0,2,1,17,3,93558
15,147,6419,0,2,0,16,2,93561
15,148,6419,0,1,1,15,1,93563
15,149,6418,1,1,0,15,1,93564
15,150,6418,0,2,0,11,4,93565
16,0,99900,100,0,0,0,0,0
16,1,99900,0,73,27,0,0,0
16,2,99891,9,56,17,24,3,0
